player_id,first_name,last_name,hand,birth_date,country_code,ranking,ranking_date
105311,Joao,Sousa,R,19890330,POR,38,20160321
105550,Guido,Pella,L,19900517,ARG,39,20160321
104571,Marcos,Baghdatis,R,19850617,CYP,40,20160321
104919,Leonardo,Mayer,R,19870515,ARG,41,20160321
103917,Nicolas,Mahut,R,19820121,FRA,42,20160321
104312,Andreas,Seppi,R,19840221,ITA,43,20160321
104180,Gilles,Muller,L,19830509,LUX,44,20160321
105577,Vasek,Pospisil,R,19900623,CAN,45,20160321
106432,Borna,Coric,R,19961114,CRO,46,20160321
103990,Tommy,Robredo,R,19820501,ESP,47,20160321
105643,Federico,Delbonis,L,19901005,ARG,48,20160321
104559,Teymuraz,Gabashvili,R,19850523,RUS,49,20160321
104925,Novak,Djokovic,R,19870522,SRB,1,20160404
104918,Andy,Murray,R,19870515,GBR,2,20160404
103819,Roger,Federer,R,19810808,SUI,3,20160404
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160404
104745,Rafael,Nadal,L,19860603,ESP,5,20160404
105453,Kei,Nishikori,R,19891229,JPN,6,20160404
104607,Tomas,Berdych,R,19850917,CZE,7,20160404
103970,David,Ferrer,R,19820402,ESP,8,20160404
104542,Jo Wilfried,Tsonga,R,19850417,FRA,9,20160404
104755,Richard,Gasquet,R,19860618,FRA,10,20160404
105227,Marin,Cilic,R,19880928,CRO,11,20160404
105683,Milos,Raonic,R,19901227,CAN,12,20160404
105676,David,Goffin,R,19901207,BEL,13,20160404
106233,Dominic,Thiem,R,19930903,AUT,14,20160404
104545,John,Isner,R,19850426,USA,15,20160404
104792,Gael,Monfils,R,19860901,FRA,16,20160404
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160404
104731,Kevin,Anderson,R,19860518,RSA,18,20160404
104468,Gilles,Simon,R,19841227,FRA,19,20160404
106401,Nick,Kyrgios,R,19950427,AUS,20,20160404
106071,Bernard,Tomic,R,19921021,AUS,21,20160404
105332,Benoit,Paire,R,19890508,FRA,22,20160404
104678,Viktor,Troicki,R,19860210,SRB,23,20160404
103852,Feliciano,Lopez,L,19810920,ESP,24,20160404
106058,Jack,Sock,R,19920924,USA,25,20160404
104655,Pablo,Cuevas,R,19860101,URU,26,20160404
105777,Grigor,Dimitrov,R,19910516,BUL,27,20160404
105373,Martin,Klizan,L,19890711,SVK,28,20160404
104259,Philipp,Kohlschreiber,R,19831016,GER,29,20160404
105238,Alexandr,Dolgopolov,R,19881107,UKR,30,20160404
103333,Ivo,Karlovic,R,19790228,CRO,31,20160404
104926,Fabio,Fognini,R,19870524,ITA,32,20160404
105449,Steve,Johnson,R,19891224,USA,33,20160404
104871,Jeremy,Chardy,R,19870212,FRA,34,20160404
105023,Sam,Querrey,R,19871007,USA,35,20160404
105311,Joao,Sousa,R,19890330,POR,36,20160404
105064,Thomaz,Bellucci,L,19871230,BRA,37,20160404
104198,Guillermo,Garcia Lopez,R,19830604,ESP,38,20160404
104571,Marcos,Baghdatis,R,19850617,CYP,39,20160404
104312,Andreas,Seppi,R,19840221,ITA,40,20160404
103917,Nicolas,Mahut,R,19820121,FRA,41,20160404
104180,Gilles,Muller,L,19830509,LUX,42,20160404
105577,Vasek,Pospisil,R,19900623,CAN,43,20160404
104919,Leonardo,Mayer,R,19870515,ARG,44,20160404
105723,Andrey,Kuznetsov,R,19910222,RUS,45,20160404
105550,Guido,Pella,L,19900517,ARG,46,20160404
105643,Federico,Delbonis,L,19901005,ARG,47,20160404
106432,Borna,Coric,R,19961114,CRO,48,20160404
103990,Tommy,Robredo,R,19820501,ESP,49,20160404
104925,Novak,Djokovic,R,19870522,SRB,1,20160411
104918,Andy,Murray,R,19870515,GBR,2,20160411
103819,Roger,Federer,R,19810808,SUI,3,20160411
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160411
104745,Rafael,Nadal,L,19860603,ESP,5,20160411
105453,Kei,Nishikori,R,19891229,JPN,6,20160411
104607,Tomas,Berdych,R,19850917,CZE,7,20160411
103970,David,Ferrer,R,19820402,ESP,8,20160411
104542,Jo Wilfried,Tsonga,R,19850417,FRA,9,20160411
104755,Richard,Gasquet,R,19860618,FRA,10,20160411
105227,Marin,Cilic,R,19880928,CRO,11,20160411
105683,Milos,Raonic,R,19901227,CAN,12,20160411
105676,David,Goffin,R,19901207,BEL,13,20160411
106233,Dominic,Thiem,R,19930903,AUT,14,20160411
104545,John,Isner,R,19850426,USA,15,20160411
104792,Gael,Monfils,R,19860901,FRA,16,20160411
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160411
104468,Gilles,Simon,R,19841227,FRA,18,20160411
104731,Kevin,Anderson,R,19860518,RSA,19,20160411
106401,Nick,Kyrgios,R,19950427,AUS,20,20160411
106071,Bernard,Tomic,R,19921021,AUS,21,20160411
105332,Benoit,Paire,R,19890508,FRA,22,20160411
103852,Feliciano,Lopez,L,19810920,ESP,23,20160411
104678,Viktor,Troicki,R,19860210,SRB,24,20160411
104655,Pablo,Cuevas,R,19860101,URU,25,20160411
105777,Grigor,Dimitrov,R,19910516,BUL,26,20160411
106058,Jack,Sock,R,19920924,USA,27,20160411
104259,Philipp,Kohlschreiber,R,19831016,GER,28,20160411
105238,Alexandr,Dolgopolov,R,19881107,UKR,29,20160411
103333,Ivo,Karlovic,R,19790228,CRO,30,20160411
104926,Fabio,Fognini,R,19870524,ITA,31,20160411
105449,Steve,Johnson,R,19891224,USA,32,20160411
104871,Jeremy,Chardy,R,19870212,FRA,33,20160411
105311,Joao,Sousa,R,19890330,POR,34,20160411
105064,Thomaz,Bellucci,L,19871230,BRA,35,20160411
105643,Federico,Delbonis,L,19901005,ARG,36,20160411
105373,Martin,Klizan,L,19890711,SVK,37,20160411
104198,Guillermo,Garcia Lopez,R,19830604,ESP,38,20160411
105023,Sam,Querrey,R,19871007,USA,39,20160411
104571,Marcos,Baghdatis,R,19850617,CYP,40,20160411
104312,Andreas,Seppi,R,19840221,ITA,41,20160411
106432,Borna,Coric,R,19961114,CRO,42,20160411
104180,Gilles,Muller,L,19830509,LUX,43,20160411
105577,Vasek,Pospisil,R,19900623,CAN,44,20160411
104919,Leonardo,Mayer,R,19870515,ARG,45,20160411
105723,Andrey,Kuznetsov,R,19910222,RUS,46,20160411
105550,Guido,Pella,L,19900517,ARG,47,20160411
103917,Nicolas,Mahut,R,19820121,FRA,48,20160411
103990,Tommy,Robredo,R,19820501,ESP,49,20160411
104925,Novak,Djokovic,R,19870522,SRB,1,20160418
104918,Andy,Murray,R,19870515,GBR,2,20160418
103819,Roger,Federer,R,19810808,SUI,3,20160418
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160418
104745,Rafael,Nadal,L,19860603,ESP,5,20160418
105453,Kei,Nishikori,R,19891229,JPN,6,20160418
104542,Jo Wilfried,Tsonga,R,19850417,FRA,7,20160418
103970,David,Ferrer,R,19820402,ESP,8,20160418
104607,Tomas,Berdych,R,19850917,CZE,9,20160418
104755,Richard,Gasquet,R,19860618,FRA,10,20160418
105683,Milos,Raonic,R,19901227,CAN,11,20160418
105227,Marin,Cilic,R,19880928,CRO,12,20160418
105676,David,Goffin,R,19901207,BEL,13,20160418
104792,Gael,Monfils,R,19860901,FRA,14,20160418
106233,Dominic,Thiem,R,19930903,AUT,15,20160418
104545,John,Isner,R,19850426,USA,16,20160418
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160418
104468,Gilles,Simon,R,19841227,FRA,18,20160418
104731,Kevin,Anderson,R,19860518,RSA,19,20160418
106401,Nick,Kyrgios,R,19950427,AUS,20,20160418
106071,Bernard,Tomic,R,19921021,AUS,21,20160418
105332,Benoit,Paire,R,19890508,FRA,22,20160418
103852,Feliciano,Lopez,L,19810920,ESP,23,20160418
104678,Viktor,Troicki,R,19860210,SRB,24,20160418
104655,Pablo,Cuevas,R,19860101,URU,25,20160418
106058,Jack,Sock,R,19920924,USA,26,20160418
104259,Philipp,Kohlschreiber,R,19831016,GER,27,20160418
105777,Grigor,Dimitrov,R,19910516,BUL,28,20160418
103333,Ivo,Karlovic,R,19790228,CRO,29,20160418
105238,Alexandr,Dolgopolov,R,19881107,UKR,30,20160418
104926,Fabio,Fognini,R,19870524,ITA,31,20160418
105449,Steve,Johnson,R,19891224,USA,32,20160418
104871,Jeremy,Chardy,R,19870212,FRA,33,20160418
105311,Joao,Sousa,R,19890330,POR,34,20160418
105064,Thomaz,Bellucci,L,19871230,BRA,35,20160418
105373,Martin,Klizan,L,19890711,SVK,36,20160418
104198,Guillermo,Garcia Lopez,R,19830604,ESP,37,20160418
105023,Sam,Querrey,R,19871007,USA,38,20160418
104571,Marcos,Baghdatis,R,19850617,CYP,39,20160418
105643,Federico,Delbonis,L,19901005,ARG,40,20160418
106432,Borna,Coric,R,19961114,CRO,41,20160418
104312,Andreas,Seppi,R,19840221,ITA,42,20160418
104180,Gilles,Muller,L,19830509,LUX,43,20160418
105577,Vasek,Pospisil,R,19900623,CAN,44,20160418
104919,Leonardo,Mayer,R,19870515,ARG,45,20160418
105550,Guido,Pella,L,19900517,ARG,46,20160418
105723,Andrey,Kuznetsov,R,19910222,RUS,47,20160418
103917,Nicolas,Mahut,R,19820121,FRA,48,20160418
105807,Pablo,Carreno Busta,R,19910712,ESP,49,20160418
104925,Novak,Djokovic,R,19870522,SRB,1,20160425
104918,Andy,Murray,R,19870515,GBR,2,20160425
103819,Roger,Federer,R,19810808,SUI,3,20160425
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160425
104745,Rafael,Nadal,L,19860603,ESP,5,20160425
105453,Kei,Nishikori,R,19891229,JPN,6,20160425
104542,Jo Wilfried,Tsonga,R,19850417,FRA,7,20160425
104607,Tomas,Berdych,R,19850917,CZE,8,20160425
103970,David,Ferrer,R,19820402,ESP,9,20160425
104755,Richard,Gasquet,R,19860618,FRA,10,20160425
105683,Milos,Raonic,R,19901227,CAN,11,20160425
105227,Marin,Cilic,R,19880928,CRO,12,20160425
105676,David,Goffin,R,19901207,BEL,13,20160425
104792,Gael,Monfils,R,19860901,FRA,14,20160425
106233,Dominic,Thiem,R,19930903,AUT,15,20160425
104545,John,Isner,R,19850426,USA,16,20160425
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160425
104468,Gilles,Simon,R,19841227,FRA,18,20160425
104731,Kevin,Anderson,R,19860518,RSA,19,20160425
106401,Nick,Kyrgios,R,19950427,AUS,20,20160425
105332,Benoit,Paire,R,19890508,FRA,21,20160425
106071,Bernard,Tomic,R,19921021,AUS,22,20160425
103852,Feliciano,Lopez,L,19810920,ESP,23,20160425
104678,Viktor,Troicki,R,19860210,SRB,24,20160425
104655,Pablo,Cuevas,R,19860101,URU,25,20160425
106058,Jack,Sock,R,19920924,USA,26,20160425
104259,Philipp,Kohlschreiber,R,19831016,GER,27,20160425
105238,Alexandr,Dolgopolov,R,19881107,UKR,28,20160425
105777,Grigor,Dimitrov,R,19910516,BUL,29,20160425
104926,Fabio,Fognini,R,19870524,ITA,30,20160425
103333,Ivo,Karlovic,R,19790228,CRO,31,20160425
105449,Steve,Johnson,R,19891224,USA,32,20160425
104871,Jeremy,Chardy,R,19870212,FRA,33,20160425
105311,Joao,Sousa,R,19890330,POR,34,20160425
105064,Thomaz,Bellucci,L,19871230,BRA,35,20160425
105643,Federico,Delbonis,L,19901005,ARG,36,20160425
105023,Sam,Querrey,R,19871007,USA,37,20160425
104571,Marcos,Baghdatis,R,19850617,CYP,38,20160425
105723,Andrey,Kuznetsov,R,19910222,RUS,39,20160425
106432,Borna,Coric,R,19961114,CRO,40,20160425
104312,Andreas,Seppi,R,19840221,ITA,41,20160425
104180,Gilles,Muller,L,19830509,LUX,42,20160425
105550,Guido,Pella,L,19900517,ARG,43,20160425
105373,Martin,Klizan,L,19890711,SVK,44,20160425
105577,Vasek,Pospisil,R,19900623,CAN,45,20160425
104919,Leonardo,Mayer,R,19870515,ARG,46,20160425
104198,Guillermo,Garcia Lopez,R,19830604,ESP,47,20160425
103917,Nicolas,Mahut,R,19820121,FRA,48,20160425
100644,Alexander,Zverev,R,19970420,GER,49,20160425
104925,Novak,Djokovic,R,19870522,SRB,1,20160502
104918,Andy,Murray,R,19870515,GBR,2,20160502
103819,Roger,Federer,R,19810808,SUI,3,20160502
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160502
104745,Rafael,Nadal,L,19860603,ESP,5,20160502
105453,Kei,Nishikori,R,19891229,JPN,6,20160502
104542,Jo Wilfried,Tsonga,R,19850417,FRA,7,20160502
104607,Tomas,Berdych,R,19850917,CZE,8,20160502
103970,David,Ferrer,R,19820402,ESP,9,20160502
105683,Milos,Raonic,R,19901227,CAN,10,20160502
105227,Marin,Cilic,R,19880928,CRO,11,20160502
104755,Richard,Gasquet,R,19860618,FRA,12,20160502
105676,David,Goffin,R,19901207,BEL,13,20160502
106233,Dominic,Thiem,R,19930903,AUT,14,20160502
104792,Gael,Monfils,R,19860901,FRA,15,20160502
104545,John,Isner,R,19850426,USA,16,20160502
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160502
104468,Gilles,Simon,R,19841227,FRA,18,20160502
104731,Kevin,Anderson,R,19860518,RSA,19,20160502
105332,Benoit,Paire,R,19890508,FRA,20,20160502
106401,Nick,Kyrgios,R,19950427,AUS,21,20160502
106071,Bernard,Tomic,R,19921021,AUS,22,20160502
103852,Feliciano,Lopez,L,19810920,ESP,23,20160502
104678,Viktor,Troicki,R,19860210,SRB,24,20160502
104259,Philipp,Kohlschreiber,R,19831016,GER,25,20160502
106058,Jack,Sock,R,19920924,USA,26,20160502
104655,Pablo,Cuevas,R,19860101,URU,27,20160502
105777,Grigor,Dimitrov,R,19910516,BUL,28,20160502
105238,Alexandr,Dolgopolov,R,19881107,UKR,29,20160502
103333,Ivo,Karlovic,R,19790228,CRO,30,20160502
104926,Fabio,Fognini,R,19870524,ITA,31,20160502
105449,Steve,Johnson,R,19891224,USA,32,20160502
104871,Jeremy,Chardy,R,19870212,FRA,33,20160502
105643,Federico,Delbonis,L,19901005,ARG,34,20160502
105311,Joao,Sousa,R,19890330,POR,35,20160502
105064,Thomaz,Bellucci,L,19871230,BRA,36,20160502
105023,Sam,Querrey,R,19871007,USA,37,20160502
104571,Marcos,Baghdatis,R,19850617,CYP,38,20160502
105723,Andrey,Kuznetsov,R,19910222,RUS,39,20160502
106432,Borna,Coric,R,19961114,CRO,40,20160502
104312,Andreas,Seppi,R,19840221,ITA,41,20160502
104919,Leonardo,Mayer,R,19870515,ARG,42,20160502
100644,Alexander,Zverev,R,19970420,GER,43,20160502
104180,Gilles,Muller,L,19830509,LUX,44,20160502
105373,Martin,Klizan,L,19890711,SVK,45,20160502
105807,Pablo,Carreno Busta,R,19910712,ESP,46,20160502
105577,Vasek,Pospisil,R,19900623,CAN,47,20160502
104597,Nicolas,Almagro,R,19850821,ESP,48,20160502
103917,Nicolas,Mahut,R,19820121,FRA,49,20160502
104925,Novak,Djokovic,R,19870522,SRB,1,20160509
103819,Roger,Federer,R,19810808,SUI,2,20160509
104918,Andy,Murray,R,19870515,GBR,3,20160509
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160509
104745,Rafael,Nadal,L,19860603,ESP,5,20160509
105453,Kei,Nishikori,R,19891229,JPN,6,20160509
104542,Jo Wilfried,Tsonga,R,19850417,FRA,7,20160509
104607,Tomas,Berdych,R,19850917,CZE,8,20160509
103970,David,Ferrer,R,19820402,ESP,9,20160509
105683,Milos,Raonic,R,19901227,CAN,10,20160509
105227,Marin,Cilic,R,19880928,CRO,11,20160509
104755,Richard,Gasquet,R,19860618,FRA,12,20160509
105676,David,Goffin,R,19901207,BEL,13,20160509
104792,Gael,Monfils,R,19860901,FRA,14,20160509
106233,Dominic,Thiem,R,19930903,AUT,15,20160509
104545,John,Isner,R,19850426,USA,16,20160509
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160509
104468,Gilles,Simon,R,19841227,FRA,18,20160509
104731,Kevin,Anderson,R,19860518,RSA,19,20160509
106401,Nick,Kyrgios,R,19950427,AUS,20,20160509
105332,Benoit,Paire,R,19890508,FRA,21,20160509
106071,Bernard,Tomic,R,19921021,AUS,22,20160509
103852,Feliciano,Lopez,L,19810920,ESP,23,20160509
104678,Viktor,Troicki,R,19860210,SRB,24,20160509
104655,Pablo,Cuevas,R,19860101,URU,25,20160509
104259,Philipp,Kohlschreiber,R,19831016,GER,26,20160509
106058,Jack,Sock,R,19920924,USA,27,20160509
105238,Alexandr,Dolgopolov,R,19881107,UKR,28,20160509
103333,Ivo,Karlovic,R,19790228,CRO,29,20160509
105311,Joao,Sousa,R,19890330,POR,30,20160509
104926,Fabio,Fognini,R,19870524,ITA,31,20160509
104871,Jeremy,Chardy,R,19870212,FRA,32,20160509
105643,Federico,Delbonis,L,19901005,ARG,33,20160509
105449,Steve,Johnson,R,19891224,USA,34,20160509
105777,Grigor,Dimitrov,R,19910516,BUL,35,20160509
105023,Sam,Querrey,R,19871007,USA,36,20160509
105064,Thomaz,Bellucci,L,19871230,BRA,37,20160509
104571,Marcos,Baghdatis,R,19850617,CYP,38,20160509
105723,Andrey,Kuznetsov,R,19910222,RUS,39,20160509
104180,Gilles,Muller,L,19830509,LUX,40,20160509
106432,Borna,Coric,R,19961114,CRO,41,20160509
104312,Andreas,Seppi,R,19840221,ITA,42,20160509
105807,Pablo,Carreno Busta,R,19910712,ESP,43,20160509
100644,Alexander,Zverev,R,19970420,GER,44,20160509
105373,Martin,Klizan,L,19890711,SVK,45,20160509
105577,Vasek,Pospisil,R,19900623,CAN,46,20160509
104597,Nicolas,Almagro,R,19850821,ESP,47,20160509
103917,Nicolas,Mahut,R,19820121,FRA,48,20160509
104919,Leonardo,Mayer,R,19870515,ARG,49,20160509
104925,Novak,Djokovic,R,19870522,SRB,1,20160516
104918,Andy,Murray,R,19870515,GBR,2,20160516
103819,Roger,Federer,R,19810808,SUI,3,20160516
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160516
104745,Rafael,Nadal,L,19860603,ESP,5,20160516
105453,Kei,Nishikori,R,19891229,JPN,6,20160516
104542,Jo Wilfried,Tsonga,R,19850417,FRA,7,20160516
104607,Tomas,Berdych,R,19850917,CZE,8,20160516
105683,Milos,Raonic,R,19901227,CAN,9,20160516
104755,Richard,Gasquet,R,19860618,FRA,10,20160516
105227,Marin,Cilic,R,19880928,CRO,11,20160516
103970,David,Ferrer,R,19820402,ESP,12,20160516
105676,David,Goffin,R,19901207,BEL,13,20160516
104792,Gael,Monfils,R,19860901,FRA,14,20160516
106233,Dominic,Thiem,R,19930903,AUT,15,20160516
105138,Roberto,Bautista Agut,R,19880414,ESP,16,20160516
104545,John,Isner,R,19850426,USA,17,20160516
104468,Gilles,Simon,R,19841227,FRA,18,20160516
106401,Nick,Kyrgios,R,19950427,AUS,19,20160516
104731,Kevin,Anderson,R,19860518,RSA,20,20160516
105332,Benoit,Paire,R,19890508,FRA,21,20160516
106071,Bernard,Tomic,R,19921021,AUS,22,20160516
103852,Feliciano,Lopez,L,19810920,ESP,23,20160516
104678,Viktor,Troicki,R,19860210,SRB,24,20160516
106058,Jack,Sock,R,19920924,USA,25,20160516
104259,Philipp,Kohlschreiber,R,19831016,GER,26,20160516
104655,Pablo,Cuevas,R,19860101,URU,27,20160516
105311,Joao,Sousa,R,19890330,POR,28,20160516
103333,Ivo,Karlovic,R,19790228,CRO,29,20160516
105238,Alexandr,Dolgopolov,R,19881107,UKR,30,20160516
106298,Lucas,Pouille,R,19940223,FRA,31,20160516
104871,Jeremy,Chardy,R,19870212,FRA,32,20160516
105643,Federico,Delbonis,L,19901005,ARG,33,20160516
104926,Fabio,Fognini,R,19870524,ITA,34,20160516
105449,Steve,Johnson,R,19891224,USA,35,20160516
105777,Grigor,Dimitrov,R,19910516,BUL,36,20160516
105023,Sam,Querrey,R,19871007,USA,37,20160516
104571,Marcos,Baghdatis,R,19850617,CYP,38,20160516
105064,Thomaz,Bellucci,L,19871230,BRA,39,20160516
105723,Andrey,Kuznetsov,R,19910222,RUS,40,20160516
104312,Andreas,Seppi,R,19840221,ITA,41,20160516
104180,Gilles,Muller,L,19830509,LUX,42,20160516
105807,Pablo,Carreno Busta,R,19910712,ESP,43,20160516
106432,Borna,Coric,R,19961114,CRO,44,20160516
103917,Nicolas,Mahut,R,19820121,FRA,45,20160516
105373,Martin,Klizan,L,19890711,SVK,46,20160516
105577,Vasek,Pospisil,R,19900623,CAN,47,20160516
100644,Alexander,Zverev,R,19970420,GER,48,20160516
104597,Nicolas,Almagro,R,19850821,ESP,49,20160516
104925,Novak,Djokovic,R,19870522,SRB,1,20160523
104918,Andy,Murray,R,19870515,GBR,2,20160523
103819,Roger,Federer,R,19810808,SUI,3,20160523
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160523
104745,Rafael,Nadal,L,19860603,ESP,5,20160523
105453,Kei,Nishikori,R,19891229,JPN,6,20160523
104542,Jo Wilfried,Tsonga,R,19850417,FRA,7,20160523
104607,Tomas,Berdych,R,19850917,CZE,8,20160523
105683,Milos,Raonic,R,19901227,CAN,9,20160523
105227,Marin,Cilic,R,19880928,CRO,10,20160523
103970,David,Ferrer,R,19820402,ESP,11,20160523
104755,Richard,Gasquet,R,19860618,FRA,12,20160523
105676,David,Goffin,R,19901207,BEL,13,20160523
104792,Gael,Monfils,R,19860901,FRA,14,20160523
106233,Dominic,Thiem,R,19930903,AUT,15,20160523
105138,Roberto,Bautista Agut,R,19880414,ESP,16,20160523
104545,John,Isner,R,19850426,USA,17,20160523
104468,Gilles,Simon,R,19841227,FRA,18,20160523
106401,Nick,Kyrgios,R,19950427,AUS,19,20160523
104731,Kevin,Anderson,R,19860518,RSA,20,20160523
105332,Benoit,Paire,R,19890508,FRA,21,20160523
106071,Bernard,Tomic,R,19921021,AUS,22,20160523
103852,Feliciano,Lopez,L,19810920,ESP,23,20160523
104678,Viktor,Troicki,R,19860210,SRB,24,20160523
106058,Jack,Sock,R,19920924,USA,25,20160523
104259,Philipp,Kohlschreiber,R,19831016,GER,26,20160523
104655,Pablo,Cuevas,R,19860101,URU,27,20160523
103333,Ivo,Karlovic,R,19790228,CRO,28,20160523
105311,Joao,Sousa,R,19890330,POR,29,20160523
105238,Alexandr,Dolgopolov,R,19881107,UKR,30,20160523
106298,Lucas,Pouille,R,19940223,FRA,31,20160523
104871,Jeremy,Chardy,R,19870212,FRA,32,20160523
104926,Fabio,Fognini,R,19870524,ITA,33,20160523
105449,Steve,Johnson,R,19891224,USA,34,20160523
105643,Federico,Delbonis,L,19901005,ARG,35,20160523
105777,Grigor,Dimitrov,R,19910516,BUL,36,20160523
105023,Sam,Querrey,R,19871007,USA,37,20160523
104312,Andreas,Seppi,R,19840221,ITA,38,20160523
104571,Marcos,Baghdatis,R,19850617,CYP,39,20160523
105723,Andrey,Kuznetsov,R,19910222,RUS,40,20160523
100644,Alexander,Zverev,R,19970420,GER,41,20160523
104180,Gilles,Muller,L,19830509,LUX,42,20160523
105807,Pablo,Carreno Busta,R,19910712,ESP,43,20160523
103917,Nicolas,Mahut,R,19820121,FRA,44,20160523
105373,Martin,Klizan,L,19890711,SVK,45,20160523
105577,Vasek,Pospisil,R,19900623,CAN,46,20160523
106432,Borna,Coric,R,19961114,CRO,47,20160523
105550,Guido,Pella,L,19900517,ARG,48,20160523
104597,Nicolas,Almagro,R,19850821,ESP,49,20160523
104925,Novak,Djokovic,R,19870522,SRB,1,20160606
104918,Andy,Murray,R,19870515,GBR,2,20160606
103819,Roger,Federer,R,19810808,SUI,3,20160606
104745,Rafael,Nadal,L,19860603,ESP,4,20160606
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160606
105453,Kei,Nishikori,R,19891229,JPN,6,20160606
106233,Dominic,Thiem,R,19930903,AUT,7,20160606
104607,Tomas,Berdych,R,19850917,CZE,8,20160606
105683,Milos,Raonic,R,19901227,CAN,9,20160606
104755,Richard,Gasquet,R,19860618,FRA,10,20160606
105676,David,Goffin,R,19901207,BEL,11,20160606
104542,Jo Wilfried,Tsonga,R,19850417,FRA,12,20160606
105227,Marin,Cilic,R,19880928,CRO,13,20160606
103970,David,Ferrer,R,19820402,ESP,14,20160606
104792,Gael,Monfils,R,19860901,FRA,15,20160606
105138,Roberto,Bautista Agut,R,19880414,ESP,16,20160606
104545,John,Isner,R,19850426,USA,17,20160606
104468,Gilles,Simon,R,19841227,FRA,18,20160606
106401,Nick,Kyrgios,R,19950427,AUS,19,20160606
104731,Kevin,Anderson,R,19860518,RSA,20,20160606
104678,Viktor,Troicki,R,19860210,SRB,21,20160606
103852,Feliciano,Lopez,L,19810920,ESP,22,20160606
106071,Bernard,Tomic,R,19921021,AUS,23,20160606
105332,Benoit,Paire,R,19890508,FRA,24,20160606
104655,Pablo,Cuevas,R,19860101,URU,25,20160606
104259,Philipp,Kohlschreiber,R,19831016,GER,26,20160606
106058,Jack,Sock,R,19920924,USA,27,20160606
103333,Ivo,Karlovic,R,19790228,CRO,28,20160606
106298,Lucas,Pouille,R,19940223,FRA,29,20160606
105311,Joao,Sousa,R,19890330,POR,30,20160606
105238,Alexandr,Dolgopolov,R,19881107,UKR,31,20160606
105077,Albert,Ramos,L,19880117,ESP,32,20160606
104871,Jeremy,Chardy,R,19870212,FRA,33,20160606
104926,Fabio,Fognini,R,19870524,ITA,34,20160606
105643,Federico,Delbonis,L,19901005,ARG,35,20160606
105777,Grigor,Dimitrov,R,19910516,BUL,36,20160606
105023,Sam,Querrey,R,19871007,USA,37,20160606
100644,Alexander,Zverev,R,19970420,GER,38,20160606
105449,Steve,Johnson,R,19891224,USA,39,20160606
104312,Andreas,Seppi,R,19840221,ITA,40,20160606
104571,Marcos,Baghdatis,R,19850617,CYP,41,20160606
105723,Andrey,Kuznetsov,R,19910222,RUS,42,20160606
105807,Pablo,Carreno Busta,R,19910712,ESP,43,20160606
104180,Gilles,Muller,L,19830509,LUX,44,20160606
104719,Marcel,Granollers,R,19860412,ESP,45,20160606
105577,Vasek,Pospisil,R,19900623,CAN,46,20160606
104597,Nicolas,Almagro,R,19850821,ESP,47,20160606
106432,Borna,Coric,R,19961114,CRO,48,20160606
103917,Nicolas,Mahut,R,19820121,FRA,49,20160606
104925,Novak,Djokovic,R,19870522,SRB,1,20160613
104918,Andy,Murray,R,19870515,GBR,2,20160613
103819,Roger,Federer,R,19810808,SUI,3,20160613
104745,Rafael,Nadal,L,19860603,ESP,4,20160613
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160613
105453,Kei,Nishikori,R,19891229,JPN,6,20160613
106233,Dominic,Thiem,R,19930903,AUT,7,20160613
104607,Tomas,Berdych,R,19850917,CZE,8,20160613
105683,Milos,Raonic,R,19901227,CAN,9,20160613
104755,Richard,Gasquet,R,19860618,FRA,10,20160613
105676,David,Goffin,R,19901207,BEL,11,20160613
104542,Jo Wilfried,Tsonga,R,19850417,FRA,12,20160613
105227,Marin,Cilic,R,19880928,CRO,13,20160613
103970,David,Ferrer,R,19820402,ESP,14,20160613
104792,Gael,Monfils,R,19860901,FRA,15,20160613
105138,Roberto,Bautista Agut,R,19880414,ESP,16,20160613
104545,John,Isner,R,19850426,USA,17,20160613
104468,Gilles,Simon,R,19841227,FRA,18,20160613
106401,Nick,Kyrgios,R,19950427,AUS,19,20160613
104731,Kevin,Anderson,R,19860518,RSA,20,20160613
103852,Feliciano,Lopez,L,19810920,ESP,21,20160613
106071,Bernard,Tomic,R,19921021,AUS,22,20160613
105332,Benoit,Paire,R,19890508,FRA,23,20160613
104678,Viktor,Troicki,R,19860210,SRB,24,20160613
104259,Philipp,Kohlschreiber,R,19831016,GER,25,20160613
104655,Pablo,Cuevas,R,19860101,URU,26,20160613
106058,Jack,Sock,R,19920924,USA,27,20160613
